Date,Avg. Hum (%),Avg. Temp. (Celcius),Max. Temp. (Celcius),Min. Temp. (Celcius),Total Rainfall (mm),Wind Speed (Knots),Total Sunshine Hrs.,SO2 (ppb),NO2 (ppb),CO (ppm),O3 (ppb),PM2.5 (ug/m3),PM10 (ug/m3)
12/1/2015,68,24.6,30.3,20.5,0,2,6.1,47.259,43.108,3.721,2.912,174.731,322.237
12/2/2015,73,24.1,28,21.3,0,0,0.5,18.609,36.764,1.223,1.959,141.959,192.113
12/3/2015,72,24.4,29.2,21.5,0,2,1.8,10.399,32.886,1.162,1.588,148.122,188.009
12/4/2015,80,22.8,27.5,20.2,0,0,1.5,13.173,26.719,1.025,2.744,97.651,141.874
12/5/2015,68,22.6,29.3,17.3,0,2.5,7.4,21.489,31.456,1.174,1.651,131.033,219.593
12/6/2015,70,23,27.4,18.2,0,2,3.1,13.394,40.955,1.505,2.32,170.915,279.215
12/7/2015,76,22.1,25.8,20.2,0,0,0,37.329,38.239,1.615,1.533,174.525,249.429
12/8/2015,78,21.7,26.4,18.3,0,0,1.8,18.777,45.891,1.765,1.967,137.352,203.681
12/9/2015,67,22,27.7,17.3,0,0,6.9,21.442,36.679,1.64,2.108,145.615,244.096
12/10/2015,70,21.9,27.4,16.7,0,2,6.6,27.752,37.103,1.862,3.569,159.415,247.472
12/11/2015,80,22.2,26.7,18,0,2,2.2,31.533,31.571,1.285,5.064,161.177,209.179
12/12/2015,79,23.8,27.5,19.2,0,2,3.3,13.835,28.871,1.263,12.346,145.555,215.891
12/13/2015,75,23.1,27.6,21.8,0,2.5,2.5,9.353,30.646,1.281,21.296,125.563,267.681
12/14/2015,77,20.8,24.8,18.5,0,2,1.1,8.193,38.222,1.353,2.104,177.019,250.887
12/15/2015,63,19.6,24.2,17.4,0,2.5,3.8,11.071,38.592,1.337,6.238,155.113,221.881
12/16/2015,55,18.6,24.5,14.4,0,2,7.7,10.453,36.288,1.091,2.577,194.343,273.145
12/17/2015,61,18.2,24.4,11.5,0,0,7,17.68,45.527,1.566,4.318,212.427,297.415
12/18/2015,75,17.5,22.2,15,0,2,0.2,18.288,38.332,1.176,1.969,198.965,285.677
12/19/2015,71,17.9,23.6,13.3,1,2,2.9,22.193,44.752,1.562,1.266,212.242,291.085
12/20/2015,67,17.4,24,13.2,0,2,7.3,12.474,40.005,1.172,3.081,199.506,287.037
12/21/2015,67,17.5,24,12,0,2,7.4,14.131,46.516,1.817,2.461,163.046,232.712
12/22/2015,64,18.4,25.5,13,0,0,7.4,16.185,44.257,1.517,2.65,157.19,239.089
12/23/2015,61,18.3,24.8,12.9,0,0,7.6,18.784,41.438,1.34,2.226,143.696,218.204
12/24/2015,59,19.1,24.6,14,0,3,6.6,17.177,39.604,1.458,1.118,136.689,210.711
12/25/2015,55,18.3,22.8,16,0,2.3,0,19.342,31.722,0.972,1.366,126.709,185.321
12/26/2015,55,18.4,25.2,13.5,0,2.3,7.8,15.603,10.775,0.957,2.231,146.007,210.859
12/27/2015,59,18.8,25.2,13.8,0,2,7.8,25.672,10.694,1.084,2.458,150.5,218.998
12/28/2015,64,18.7,25.4,12.5,0,2,7.6,17.843,46.744,1.296,2.415,164.373,242.148
12/29/2015,69,19.1,26,13,0,0,6.6,20.69,48.38,1.492,2.476,199.81,287.233
12/30/2015,74,19.2,25.8,14,0,0,3.6,18.493,48.782,1.771,2.24,241.249,351.322
12/31/2015,73,19.7,26.4,15.5,0,0,5.9,20.703,47.163,1.667,1.727,180.099,263.344
1/1/2016,73,19.8,27.6,14.8,0,2,6.9,14.886,5.303,2.157,1.654,236.905,342.204
1/2/2016,70,20.1,27,14.2,0,5,7.6,17.195,41.638,1.691,1.714,165.326,240.082
1/3/2016,70,19.7,25.8,14.8,0,2,7,20.877,41.197,1.281,1.962,160.672,240.203
1/4/2016,64,20.8,26.5,15.4,0,2,7.1,22.028,38.67,1.133,1.854,154.928,227.164
1/5/2016,63,20.3,25.8,15.3,0,2,5.6,16.648,45.568,1.013,2.068,152.676,226.458
1/6/2016,64,20.1,26,15.8,0,2,6.9,14.978,16.162,1.021,1.852,161.71,237.314
1/7/2016,68,19.9,26.6,14.6,0,2,6.7,19.672,14.293,0.991,0.958,139.952,204.915
1/8/2016,71,20.4,26.8,14.4,0,2,1.3,22.486,0.193,1.217,1.471,187.617,304.251
1/9/2016,85,20.5,25.2,17,0,2,4.5,10.742,0.173,1.166,1.757,159.43,213.095
1/10/2016,78,19.3,24.4,17.5,0,2,2.2,8.558,1.07,1.55,0.855,219.668,301.993
1/11/2016,56,19.1,25.1,12.5,0,2,7.3,13.022,54.169,0.821,1.51,125.209,213.498
1/12/2016,64,18.6,24.5,13.4,0,5,5.5,9.968,50.638,0.736,2.032,138.537,222.705
1/13/2016,71,18.5,24.1,13.6,0,2,3.1,20.898,11.767,0.872,1.873,166.576,392.022
1/14/2016,70,19,25.4,14.2,0,0,5.3,25.968,11.687,1.069,1.543,159.979,365.526
1/15/2016,70,19.1,26,14,0,2,6.2,14.291,0.638,1.809,1.078,253.364,525.202
1/16/2016,66,19.7,26.6,14.9,0,2,6.6,9.132,0.966,0.953,1.077,170.682,321.346
1/17/2016,59,19.5,26.7,13.4,0,2,7.5,7.108,0.062,1.323,0.828,171.25,326.73
1/18/2016,61,19.8,25.7,13,0,2,6.3,9.353,11.039,1.085,1.627,160.836,335.219
1/19/2016,70,20,25.4,14.4,0,2,3.8,8.234,12.707,1.085,1.112,166.274,335.237
1/20/2016,78,18.3,22.8,16.7,0,2.3,1.8,10.362,7.294,0.971,1.948,124.311,246.327
1/21/2016,78,18.2,22.7,15.8,3,2.7,1.9,13.903,30.579,0.688,1.723,105.776,152.214
1/22/2016,78,16.2,20,14.8,0,5.8,4.5,14.52,24.809,0.303,4.812,145.953,192.989
1/23/2016,74,16.1,20.8,13.2,0,5,3.9,13.157,28.91,0.266,5.259,146.803,181.383
1/24/2016,68,16.1,22,11.4,0,2,6.8,13.945,38.976,0.293,5.255,164.018,232.351
1/25/2016,62,16.1,23.1,11.5,0,2,7.6,15.528,38.413,0.338,4.693,155.109,232.395
1/26/2016,65,15.6,22.1,10.2,0,2,7.8,14.329,45.82,0.703,5.847,166.455,335.054
1/27/2016,58,18.4,25,10,0,0,6.2,10.912,54.37,0.903,3.1,177.473,431.678
1/28/2016,64,19.2,25.8,14.4,0,2,3.3,15.142,13.882,1.489,1.829,169.248,328.623
1/29/2016,66,19.2,25.2,14,0,2,1.8,11.71,12.464,1.291,2.361,171.886,262.964
1/30/2016,69,18.9,24.4,13.4,0,3,3.6,14.26,52.811,1.256,1.628,177.928,505.87
1/31/2016,82,20.8,26,16.1,0,2,0,15.102,45.065,1.222,1.311,214.406,441.793
2/1/2016,76,21.3,28,18.1,0,2,6.7,8.284,9.954,1.587,1.299,110.697,331.067
2/2/2016,74,21.4,28.6,16.8,0,3,5.7,15.006,31.97,1.735,2.432,134.376,372.155
2/3/2016,60,22.1,27.8,17.6,0,2.5,4.7,7.353,9.285,2.056,2.398,160.751,296.979
2/4/2016,49,21.1,26.6,17,0,2.3,7.5,7.132,39.914,1.892,2.842,116.589,236.828
2/5/2016,54,19.9,26.7,14.4,0,5,8.5,13.891,14.362,1.557,3.102,138.354,242.444
2/6/2016,56,19.9,26.8,13.3,0,2,8.2,21.772,15.638,2.695,2.917,171.812,365.003
2/7/2016,60,21.2,28.4,13.6,0,0,5.7,19.591,60.804,1.899,2.166,197.229,429.025
2/8/2016,62,22.4,29.1,15.6,0,2,6.4,14.395,14.458,2.667,2.178,210.057,392.601
2/9/2016,71,23.4,27.5,18.6,1,2,6.8,11.174,10.363,1.553,1.684,123.001,210.466
2/10/2016,72,22,28,19.5,0,2,5.2,11.071,31.032,1.468,1.974,131.215,279.327
2/11/2016,74,23.1,27.9,17.5,0,2,4.9,19.75,9.448,1.73,1.183,128.142,268.635
2/12/2016,77,23.9,29.5,19.5,4,2,3.9,8.727,21.358,1.328,1.595,100.221,158.228
2/13/2016,62,22.8,29,19.2,0,2,7.3,5.985,28.842,1.772,1.866,106.996,258.212
2/14/2016,66,23.7,28.6,18.8,0,0,2.5,16.458,11.472,2.185,1.067,151.391,308.741
2/15/2016,71,24.9,30.6,19.6,0,2,5.6,14.451,11.618,2.286,1.384,183.522,357.997
2/16/2016,64,24.9,31.5,20.3,0,2,6.4,24.129,12.376,2.623,1.851,209.73,371.644
2/17/2016,60,24.7,31,19.5,0,2,6.5,27.262,13.282,2.481,2.455,188.517,448.491
2/18/2016,53,26.2,32.2,19.5,0,2.3,7,18.934,12.547,2.371,5.563,178.105,386.969
2/19/2016,59,27.3,33.6,21.8,0,3,8.3,10.828,0.222,1.46,0.527,91.523,250.088
2/20/2016,64,28,34,22.4,0,2.3,8.7,10.859,7.252,1.423,12.637,75.784,142.794
2/21/2016,66,28,34,23,0,2,7.3,10.332,5.112,1.361,18.788,60.169,0
2/22/2016,50,25.9,31.4,23.3,0,3,8.2,12.519,7.71,1.97,10.428,27.503,339.955
2/23/2016,63,26.2,31,20.5,0,2.3,6,15.701,8.849,1.946,2.558,87.454,282.976
2/24/2016,78,23.5,26.4,20,0,4.3,0.2,12.634,9.509,1.764,3.642,82.635,141.369
2/25/2016,66,24.9,30.4,20.5,8,2,7.6,10.68,7.576,1.708,4.669,52.584,113.335
2/26/2016,57,26.2,31.2,20,0,2,7.9,12.657,23.71,1.83,8.364,73.414,162.275
2/27/2016,60,25.9,31.2,22.4,0,2,6.5,19.417,35.258,2.349,12.825,102.398,235.149
2/28/2016,60,25.9,31.3,20.6,0,0,4,19.303,33.443,2.53,7.797,106.472,280.109
2/29/2016,56,26.2,31.9,20.5,0,2,4.6,17.598,34.991,2.5,4.413,155.178,310.732
3/1/2016,60,25.6,32.1,19.9,0,2,6.8,26.636,50.208,2.925,3.228,246.622,475.839
3/2/2016,59,25.8,32.4,21.4,0,2,7.3,22.939,35.66,2.341,2.427,198.296,353.67
3/3/2016,57,27.4,33,21,0,3,8.3,21.739,34.643,2.601,2.603,168.558,382.076
3/4/2016,63,27.3,33.5,23.4,0,2,8.7,14.186,26.25,2.91,5.022,111.559,531.216
3/5/2016,68,27.3,33.4,22,0,2,7,13.969,32.011,2.441,3.466,119.596,247.243
3/6/2016,65,26.3,33.6,23.2,0,2,6.6,21.85,10.458,2.172,1.68,110.298,275.718
3/7/2016,62,26.1,33,19.5,17,5,9.3,13.823,17.267,2.066,1.87,108.092,204.076
3/8/2016,53,27.3,32.7,22.5,0,2,6.3,11.739,9.603,2.088,2.496,124.706,236.121
3/9/2016,58,28.8,34.5,22.5,0,2,8.7,10.372,9.536,2.608,2.816,117.866,192.264
3/10/2016,60,29,34.4,25,0,2,7.8,9.802,7.785,2.261,2.579,108.375,203.933
3/11/2016,60,28.9,34.5,25,0,2.8,8.5,18.249,7.516,2.954,2.36,111.224,239.118
3/12/2016,55,29,34.2,24.6,0,2.5,7.8,5.861,8.502,2.488,2.288,109.209,0
3/13/2016,55,26.9,31.2,24.4,0,4,6.8,9.157,7.251,2.828,2.667,103.387,0
3/14/2016,50,26.2,31.6,21,0,2,7.1,17.613,9.515,2.69,2.233,122.29,0
3/15/2016,50,27.8,32.6,20.7,0,0,9.4,15.544,13.6,2.468,2.577,113.388,0
3/16/2016,55,27.4,32.4,23,0,3,6.3,8.961,11.983,2.496,2.414,122.544,0
3/17/2016,41,26.7,33.5,21.5,2,2,9.7,16.92,10.243,2.533,3.841,101.242,0
3/18/2016,48,27.8,33.8,19.5,0,2,8.7,13.604,10.291,2.44,3.675,122.066,0
3/19/2016,71,26.2,31,20.3,19,2,2,4.474,6.134,1.711,1.192,61.797,0
3/20/2016,76,27.2,32,23.4,0,2.5,2.4,6.539,6.505,1.595,0.912,83.981,0
3/21/2016,66,28.8,34.8,24.6,0,4,7.1,5.627,8.274,1.888,1.575,63.758,0
3/22/2016,55,29.4,34.2,25.5,0,2.8,8.9,4.243,6.241,1.911,2.544,78.355,0
3/23/2016,40,28.5,34,24.6,0,3,8.6,5.115,9.269,1.945,3.068,90.156,0
3/24/2016,49,27.7,34.5,20.8,0,3,9.5,18.218,10.942,2.457,4.289,130.717,0
3/25/2016,50,28.4,34.6,21.4,0,5,9,15.677,39.94,2.477,4.399,143.375,0
3/26/2016,52,29.7,34.7,23.6,0,3,8.6,14.689,9.91,2.72,3.379,147.799,0
3/27/2016,67,28.9,33.2,24.8,0,2,7.9,4.519,5.122,1.593,2.333,76.249,0
3/28/2016,80,24.5,29.2,25.5,0,2,0.7,3.403,6.345,0.903,1.827,56.297,0
3/29/2016,71,25.9,33.6,20.8,1,3,5,5.751,6.381,0.97,2.025,71.1,0
3/30/2016,71,27,33.8,21.5,13,2,9.4,5.505,7.501,0.913,1.763,71.193,0
3/31/2016,80,23.5,30.5,22.5,3,2,1.2,7.556,8.801,1.538,1.072,72.641,0
4/1/2016,78,22.3,27,18.2,28,2,2.1,3.411,5.833,1.432,2.442,54.517,0
4/2/2016,84,25,28,20.6,0,0,1,4.229,7.574,1.619,1.255,56.88,0
4/3/2016,84,27.4,31.5,24.4,2,2,1.7,10.48,5.783,1.359,1.291,65.449,0
4/4/2016,82,28.9,33.4,25,9,5,4.5,4.121,6.853,1.245,1.332,58.182,0
4/5/2016,83,28.6,31.2,26.4,16,3,0.3,2.21,12.193,0.743,1.193,47.491,0
4/6/2016,78,30.2,34.5,26.7,0,3.8,7.5,2.103,13.026,0.849,0.513,62.979,0
4/7/2016,76,30.2,35.2,27.1,0,2.8,8.9,4.834,4.491,1.349,1.608,54.161,146.883
4/8/2016,74,30.6,36,27,0,3,8.1,6.087,3.491,1.496,1.114,53.374,99.372
4/9/2016,75,30.4,34.8,26.8,0,2,8.5,4.629,12.39,1.582,1.636,44.973,87.416
4/10/2016,71,30.9,36,27.1,0,3,9.3,3.925,11.78,1.311,1.765,36.95,93.813
4/11/2016,76,31,36.6,26.8,0,2.5,9.3,4.086,15.789,1.853,1.773,42.948,98.807
4/12/2016,70,31.5,37,27.3,0,2.5,8.9,2.671,16.124,2.31,2.132,50.839,126.237
4/13/2016,66,31.3,36.8,27.5,0,2.8,8.8,2.44,16.032,2.048,2.196,50.578,139.813
4/14/2016,68,31.1,36.2,27.7,0,2.2,9.1,3.743,3.264,1.34,2.535,44.881,109.029
4/15/2016,72,30.9,35.6,27.8,0,2.5,8.7,3.354,9.777,1.085,2.271,42.005,94.016
4/16/2016,71,30.9,34.6,27.8,0,2.3,8.5,2.727,10.245,0.91,1.776,36.689,102.902
4/17/2016,75,30.9,35.4,28.4,0,3.3,6.6,4.489,9.157,0.785,1.502,36.006,78.056
4/18/2016,71,30.4,33.8,28,0,3,4,2.405,17.194,0.673,1.004,37.87,142.487
4/19/2016,69,31.3,36,27.5,0,3.4,8.5,2.771,9.879,1.079,1.406,29.571,88.232
4/20/2016,68,30.8,35.9,27.8,0,4.7,8.7,2.405,9.387,1.094,1.544,40.806,104.23
4/21/2016,70,30.9,35.5,28,0,4.4,8.6,2.989,9.39,0.753,1.416,36.094,115.237
4/22/2016,69,31.4,36.4,28.2,0,3.8,7,3.636,3.144,1.009,1.75,41.262,108.912
4/23/2016,68,31.7,36.4,28.7,0,4,7.6,3.811,2.658,1.105,1.947,40.733,111.244
4/24/2016,64,32.5,39,28.4,0,2.3,9,4.299,3.746,1.006,2.863,43.02,120.261
4/25/2016,68,31.9,37,28,0,2.8,8.5,5.038,28.425,0.848,1.863,40.06,108.336
4/26/2016,66,31.8,36.6,28.4,0,2.7,9.7,8.958,11.87,1.009,3.26,31.728,98.709
4/27/2016,71,31.4,36.8,28.2,0,2.5,9.7,9.459,11.063,0.8,2.647,29.667,82.512
4/28/2016,69,31.6,36.5,28.2,0,2.6,9.3,8.843,14.204,0.695,3.683,33.972,94.44
4/29/2016,69,32.1,37.4,27,0,2.3,9.9,6.961,14.018,0.989,5.954,44.24,0
4/30/2016,67,32.1,37,28.4,0,2.4,8.9,18.789,12.88,1.23,6.02,32.131,100.489
5/1/2016,68,29.5,37,28,0,3,7.5,3.669,16.787,0.766,3.444,38.838,84.609
5/2/2016,69,26.4,33,21.3,10,4.3,3.5,5.979,24.527,1.397,4.785,67.318,89.477
5/3/2016,71,28.7,32.4,22,0,2.3,1.6,4.48,26.883,1.804,1.791,64.562,110.3
5/4/2016,64,28.5,33.6,23.6,0,4.7,6.3,7.17,14.554,1.712,4.294,42.274,80.672
5/5/2016,67,28.7,35.2,25.5,0,2,7.1,5.685,30.441,1.669,2.02,76.98,132.743
5/6/2016,66,28.3,35,25.4,0,3,5.5,6.327,20.231,1.335,2.471,65.43,123.094
5/7/2016,78,26.3,31.6,24.2,0,5,1.7,4.891,21.005,1.116,2.15,61.936,104.545
5/8/2016,66,28.8,34,22.8,11,3,6.9,5.323,24.69,1.125,3.216,49.075,90.446
5/9/2016,72,29.2,35.6,26.3,0,0,7.9,5.92,25.01,1.457,1.786,56.647,109.794
5/10/2016,65,30.7,35.7,25.5,2,2,5.2,4.981,35.962,2.13,1.812,88.429,172.665
5/11/2016,63,31.2,36.4,26.1,0,2,8.5,13.433,26.169,2.648,2.855,68.196,132.263
5/12/2016,72,28.4,36,27.3,0,4,8.9,16.796,25.207,2.218,3.209,70.689,134.48
5/13/2016,83,25.2,33.1,22.4,17,2.3,3.4,1.045,24.12,1.716,1.83,49.013,71.874
5/14/2016,78,28.8,34,22.6,29,3.5,8.6,5.915,18.833,1.335,1.486,53.919,77.75
5/15/2016,74,30.5,34.7,26.8,2,2.5,7.3,21.054,11.101,1.221,1.081,36.225,68.574
5/16/2016,71,31.3,35,27,0,3.7,10.4,1.143,124.3,0.279,1.118,19.429,45.48
5/17/2016,71,31.2,35.4,28.4,0,4.3,8.3,7.019,6.937,0.332,0.933,21.051,48.915
5/18/2016,77,28.7,32.8,26.9,0,2,5,1.55,9.55,0.736,1.458,33.031,64.889
5/19/2016,80,27.3,30.6,24,22,5.5,2.8,6.676,6.044,0.683,1.362,24.793,45.991
5/20/2016,89,25.8,28.8,24,1,2,0,12.737,22.028,0.976,1.187,25.804,37.07
5/21/2016,90,24.7,26.2,23.8,21,8,0,6.84,0,1.414,1.769,15.194,39.897
5/22/2016,78,29,32.8,23.6,52,0,5.8,2.05,4.344,1.423,1.775,50.816,93.125
5/23/2016,73,30.6,35,26.7,0,2.5,7.7,1.058,0,1.432,1.79,40.87,72.344
5/24/2016,83,27.8,35,27.6,0,0,5.2,9.282,6.642,2.12,1.787,41.794,82.652
5/25/2016,81,27,34.1,24.2,5,2.5,5.9,10.413,4.007,1.821,1.995,50.745,87.376
5/26/2016,75,28.6,34.6,22.2,19,3.5,10.1,33.337,5.218,1.702,1.659,49.861,99.355
5/27/2016,75,28.7,33.2,23,3,2,4.2,1.597,0,2.511,1.795,53.301,100.2
5/28/2016,85,26.6,29,24.9,4,2,1.3,8.782,0,3.104,1.798,59.997,195.908
5/29/2016,78,28.5,34.2,24.6,14,0,4.8,5.414,5.337,2.582,1.738,64.777,123.679
5/30/2016,68,30.1,35.5,25.8,0,3,9.1,4.053,26.692,1.982,2.039,57.072,135.281
5/31/2016,79,28.6,34.7,25.4,0,2,8,3.465,27.182,2.954,1.428,50.381,102.206
6/1/2016,75,29.5,32.8,25.2,3,2,5.3,1.107,26,1.726,1.876,57.419,111.62
6/2/2016,65,31.3,35.4,25.8,0,2,11,1.903,31.553,1.546,1.994,50.779,115.197
6/3/2016,68,31.5,36,28,0,3,8.1,3.079,19.855,1.461,1.984,32.522,75.858
6/4/2016,69,31.5,35,27.8,0,3,8.4,3.247,17.622,2.046,1.923,36.461,79.211
6/5/2016,73,30.1,34.6,28,0,2,5.9,4.376,17.028,2.069,1.849,37.069,72.738
6/6/2016,81,29.3,32.5,28,0,2.5,1.9,2.676,18.19,1.897,0.968,37.929,70.43
6/7/2016,87,27.3,32.9,27.8,46,2,4.3,3.365,16.019,1.787,1.262,27.597,49.787
6/8/2016,76,29.7,34,23.9,20,2.5,8,1.857,19.291,1.373,1.138,31.638,64.813
6/9/2016,82,28.5,31.5,26,0,2,4.5,7.999,19.983,1.496,1.19,10.188,45.463
6/10/2016,71,30.9,35,26.5,27,2.5,6.7,12.099,19.541,1.476,1.575,38.175,58.366
6/11/2016,84,27.2,34.3,29.2,0,0,0.5,9.826,2.895,1.081,2.004,37.295,77.446
6/12/2016,86,26.5,29.5,22.8,75,2,0,3.8,25.495,1.03,2.174,33.844,67.046
6/13/2016,81,27.7,31.2,22.9,12,2,0.9,2.783,2.926,1.046,2.101,34.561,67.964
6/14/2016,84,28.6,32.6,25.9,0,2,1.6,3.215,3.93,0.965,1.906,39.664,80.954
6/15/2016,81,29.6,32.8,26.8,3,0,1.3,4.274,4.693,1.077,1.298,33.132,84.791
6/16/2016,74,30.5,34.2,27.6,12,3,5.8,30.882,2.58,0.967,1.585,25.133,122.679
6/17/2016,76,29.9,33.7,28,0,2,6.4,93.309,25.471,0.924,1.547,25.414,62.578
6/18/2016,77,29.3,34.8,26.5,4,3.3,5.7,12.189,114.878,0.827,1.608,23.493,50.958
6/19/2016,75,30.2,34,27,2,3.5,10.5,4.826,114.694,0.93,1.389,17.974,61.83
6/20/2016,71,30.7,35.3,27.6,0,2,10,1.622,115.487,0.959,1.253,13.46,42.354
6/21/2016,76,30.1,34.7,27.6,0,2,5.9,1.695,115.996,1.107,0.961,11.317,37.152
6/22/2016,77,29.9,33.2,27,2,2,1.5,0.867,116.322,1.283,1.184,19.345,36.022
6/23/2016,79,30,33.8,27.2,1,2,0.9,2.866,116.198,0.973,0.934,16.624,37.246
6/24/2016,72,30.9,34.6,28,0,3,7.1,3.162,117.06,0.818,1.094,23.39,41.092
6/25/2016,69,31.5,35.7,28,0,2,9.3,7.318,118.278,0.877,1.123,34.495,45.824
6/26/2016,74,31,35.2,26.8,3,2,7,15.398,134.273,0.971,1.133,38.692,54.277
6/27/2016,69,31.2,35,27.9,2,2,9.7,2.07,118.145,0.811,0.85,17.199,45.684
6/28/2016,69,31.4,34.6,29,0,2.5,8.5,2.461,132.505,0.974,0.974,16.853,51.188
6/29/2016,72,31.3,34.8,29,0,2,4.3,3.576,119.636,1.343,1.112,20.714,55.387
6/30/2016,74,30.9,34.2,28.8,0,2,4.1,12.077,120.23,1.206,1.223,14.183,45.499
7/1/2016,78,30,33.2,28,2,2.5,0,3.88,120.617,1.166,1.42,24.67,55.27
7/2/2016,85,29,32.2,27,5,2.3,3.3,3.468,120.57,1.052,1.265,19.961,39.432
7/3/2016,90,28.1,31.3,26.6,36,3,1.5,4.48,120.8,1.163,1.625,19.513,31.069
7/4/2016,88,28,30.8,25.5,58,2,0.9,3.705,119.6,1.125,1.716,10.877,19.767
7/5/2016,92,27,28.5,26.3,14,2,0.7,3.365,119.195,0.874,1.599,8.712,14.725
7/6/2016,91,27.3,28.8,25.1,51,0,0,3.718,121.012,2.335,1.291,17.242,24.096
7/7/2016,79,30.2,33.6,26,30,2.5,0,2.713,122.692,2.406,1.451,18.211,27.533
7/8/2016,74,30.5,34.1,27.3,0,3,7.7,2.431,122.196,1.222,1.635,9.248,18.368
7/9/2016,78,29.8,33.5,28,0,2.8,8.7,2.508,121.707,1.505,2.018,12.816,21.298
7/10/2016,78,29.4,33,27.3,0,2.6,6.4,1.622,123.183,1.021,1.36,16.851,23.604
7/11/2016,75,30,33.4,27.4,1,2.2,4.3,4.852,121.47,0.904,2.242,16.439,27.568
7/12/2016,77,29.9,33.4,26.8,10,3.3,8.2,2.185,120.676,0.96,1.451,12.525,22.553
7/13/2016,84,29.6,33.5,27.5,0,2,6.5,11.822,119.802,1.087,1.328,18.856,34.138
7/14/2016,77,30.3,34.5,27.4,21,2,3.3,3.243,121.69,1.256,1.619,16.077,38.589
7/15/2016,83,29,33.2,27.9,0,2,9.4,2.565,123.288,1.038,1.588,16.246,37.016
7/16/2016,91,27,29.5,26,22,2.5,3.1,9.16,122.437,1.115,1.442,11.229,19.433
7/17/2016,84,28.4,32.5,26.4,9,2.8,0,2.865,119.622,1.257,1.93,16.647,34.055
7/18/2016,89,28,31,25,13,2,2.7,10.439,119.578,1.632,1.784,24.423,17.555
7/19/2016,88,28.1,31.5,26.4,8,2,0.1,3.526,120.876,1.669,1.443,22.242,18.848
7/20/2016,85,29.2,32,26.8,1,2.3,0.4,1.415,120.93,1.392,1.294,24.284,54.418
7/21/2016,83,28.9,31.9,27.8,1,2,2.3,2.394,116.002,1.483,1.209,12.084,85.743
7/22/2016,87,27.5,30.8,27.2,3,2,0.1,2.258,109.794,2.081,1.126,39.202,24.279
7/23/2016,86,27.8,31.1,25.3,35,2.5,1.2,2.282,114.756,1.759,0.98,9.781,49.737
7/24/2016,81,28.7,32.2,25.3,11,2.3,0.9,2.956,120.506,1.293,1.179,14.095,26.332
7/25/2016,82,27.9,31.8,25.5,3,2.5,7.1,2.125,154.097,0.933,1.313,7.778,26.211
7/26/2016,80,27.8,30.7,25.2,16,3,2.6,1.934,157.199,0.945,1.004,11.932,36.113
7/27/2016,76,29.6,33.5,25.2,1,2.5,1.6,0.877,175.261,0.965,1.112,13.097,70.551
7/28/2016,78,29.7,33.6,27.5,0,2,7.1,3.665,157.305,1.513,1.39,21.632,61.649
7/29/2016,85,29,31.8,27.2,0,0,3.8,2.735,188.008,1.595,1.194,31.373,161.413
7/30/2016,83,28.9,33.5,26.8,0,2,0,1.669,183.729,1.955,1.6,39.481,83.846
7/31/2016,76,29.7,34.6,24.5,54,0,1.4,2.429,107.833,1.987,5.265,23.626,52.317
8/1/2016,79,29.5,33.6,25.4,1,2.7,7.3,2.931,10.849,0.851,1.406,14.437,51.392
8/2/2016,76,29.7,33.8,26.8,10,3,8.2,2.992,9.637,0.832,1.343,7.331,45.812
8/3/2016,70,30.7,34.4,27.2,4,2.3,9.7,2.492,9.54,0.966,1.359,48.058,45.477
8/4/2016,68,31.1,35,28,0,3,10.3,2.943,11.895,1.061,1.295,92.167,27.693
8/5/2016,74,29.8,33.3,28,0,3.3,5.1,2.793,12.874,0.805,1.561,53.271,56.063
8/6/2016,77,29,31.8,26.8,1,2.5,2.9,2.756,11.103,1.109,1.295,74.011,53.526
8/7/2016,79,29.2,32.6,27,0,2.7,2.4,2.467,11.16,1.177,1.154,25.345,54.447
8/8/2016,77,29.5,33.3,27,0,2,7.6,3.854,10.063,1.064,1.7,8.582,51.935
8/9/2016,81,27.9,31.6,26.8,1,2.4,3.4,2.046,12.544,0.992,1.195,10.04,58.158
8/10/2016,90,26.9,28.8,25.2,5,4,0,2.882,11.843,1.227,1.325,57.236,26.914
8/11/2016,84,28.6,32.6,26.1,21,2,2.8,3.009,10.213,1.272,1.116,11.482,59.471
8/12/2016,77,30.3,33.8,27,3,2,7,1.954,9.985,1.128,1.707,12.023,64.853
8/13/2016,82,29.6,33.5,28,0,0,3.8,1.956,9.494,1.488,1.851,35.251,74.658
8/14/2016,83,29.8,33.4,27.2,11,0,2.7,1.799,9.764,1.523,1.704,38.586,78.769
8/15/2016,76,30.6,34.8,27.8,2,2,5.5,1.663,9.271,1.118,2.523,40.246,76.688
8/16/2016,79,29.5,33.8,27.3,1,2.3,6.5,1.304,6.353,1.152,2.921,20.819,38.175
8/17/2016,75,29.2,31,26.3,26,3.5,0.5,0.774,9.595,0.794,2.618,16.369,37.938
8/18/2016,77,29.8,32.6,27.5,0,2,3.4,2.427,9.623,0.7,2.526,29.365,69.471
8/19/2016,73,30.7,34.8,26.6,12,2.5,8.3,0.9,9.089,0.738,2.738,38.237,89.397
8/20/2016,78,30.6,33.6,27.8,0,2.5,2.7,1.748,11.096,1.075,2.747,42.337,98.455
8/21/2016,87,26.8,29.6,28.8,2,4.3,0,3.259,11.122,1.593,2.68,49.109,82.312
8/22/2016,73,28.6,32.2,24,17,2.5,7.5,1.151,14.404,1.567,2.691,32.298,71.203
